item,imdbID,itemLabel,domesticGross
http://www.wikidata.org/entity/Q822057,tt0117381,Primal Fear,102616183
http://www.wikidata.org/entity/Q16930989,tt3541262,The Admiral: Roaring Currents,110958250
http://www.wikidata.org/entity/Q153723,tt0361748,Inglourious Basterds,120540719
http://www.wikidata.org/entity/Q15728784,tt2975578,The Purge: Anarchy,110602999
http://www.wikidata.org/entity/Q188035,tt0472043,Apocalypto,120673227
http://www.wikidata.org/entity/Q10384115,tt2209764,Transcendence,103039258
http://www.wikidata.org/entity/Q46551,tt0482571,The Prestige,109676311
http://www.wikidata.org/entity/Q128582,tt0183523,Mission to Mars,110983407
http://www.wikidata.org/entity/Q380981,tt0942385,Tropic Thunder,110515313
http://www.wikidata.org/entity/Q13099455,tt1790864,The Maze Runner,102427862
http://www.wikidata.org/entity/Q2937646,tt1535109,Captain Phillips,107100855
http://www.wikidata.org/entity/Q4941,tt1074638,Skyfall,102873568
http://www.wikidata.org/entity/Q389303,tt1393746,Aftershock,108000000
http://www.wikidata.org/entity/Q107761,tt0062512,You Only Live Twice,111600000
http://www.wikidata.org/entity/Q1209853,tt0099422,Dick Tracy,103738726
http://www.wikidata.org/entity/Q56881140,tt3281548,Little Women,108101214
http://www.wikidata.org/entity/Q498867,tt0117913,A Time to Kill,108766007
http://www.wikidata.org/entity/Q99900595,tt12593682,Bullet Train,103346943
http://www.wikidata.org/entity/Q108559256,tt14668630,"Lyle, Lyle, Crocodile",110972933
http://www.wikidata.org/entity/Q107914,tt0066995,Diamonds Are Forever,115999985
http://www.wikidata.org/entity/Q189889,tt0299658,Chicago,306776732
http://www.wikidata.org/entity/Q164963,tt0167261,The Lord of the Rings: The Two Towers,342952511
http://www.wikidata.org/entity/Q182944,tt0138097,Shakespeare in Love,289300000
http://www.wikidata.org/entity/Q213053,tt0078346,Superman,300478449
http://www.wikidata.org/entity/Q3036326,tt1438298,Guzaarish,309000000
http://www.wikidata.org/entity/Q1048166,tt0112642,Casper,287928194
http://www.wikidata.org/entity/Q261759,tt0433035,Real Steel,299268508
http://www.wikidata.org/entity/Q156608,tt0372183,The Bourne Supremacy,290835269
http://www.wikidata.org/entity/Q105031,tt0099785,Home Alone,285761243
http://www.wikidata.org/entity/Q638544,tt1483013,Oblivion,286168572
http://www.wikidata.org/entity/Q921985,tt0970866,Little Fockers,310650585
http://www.wikidata.org/entity/Q164103,tt0268978,A Beautiful Mind,313500000
http://www.wikidata.org/entity/Q20475,tt0055630,Yojimbo,351000000
http://www.wikidata.org/entity/Q39946,tt0051808,The Hidden Fortress,342640000
http://www.wikidata.org/entity/Q108586,tt1041829,The Proposal,317400000
http://www.wikidata.org/entity/Q62233423,tt9558612,PM Narendra Modi,285100000
http://www.wikidata.org/entity/Q65154506,tt13930782,Champion of the World,314023862
http://www.wikidata.org/entity/Q1048958,tt0164912,Stuart Little,300135367
http://www.wikidata.org/entity/Q837264,tt1478338,Bridesmaids,288400000
http://www.wikidata.org/entity/Q226773,tt1646987,Wrath of the Titans,305300000
http://www.wikidata.org/entity/Q49498,tt0120647,Deep Impact,349000000
http://www.wikidata.org/entity/Q1324330,tt0097778,Look Who's Talking,297000000
http://www.wikidata.org/entity/Q23068002,tt4500922,Maze Runner: The Death Cure,288175335
http://www.wikidata.org/entity/Q153723,tt0361748,Inglourious Basterds,321457747
http://www.wikidata.org/entity/Q12049257,tt2592614,Resident Evil: The Final Chapter,312242626
http://www.wikidata.org/entity/Q161678,tt0926084,Harry Potter and the Deathly Hallows – Part 1,296374621
http://www.wikidata.org/entity/Q474033,tt1440129,Battleship,303025485
http://www.wikidata.org/entity/Q390063,tt0486576,Fantastic Four: Rise of the Silver Surfer,289000000
http://www.wikidata.org/entity/Q80959,tt1535108,Elysium,286140700
http://www.wikidata.org/entity/Q918380,tt0119738,My Best Friend's Wedding,299288605
http://www.wikidata.org/entity/Q102235,tt0373889,Harry Potter and the Order of the Phoenix,292382727
http://www.wikidata.org/entity/Q19321019,tt1935859,Miss Peregrine's Home for Peculiar Children,296485719
http://www.wikidata.org/entity/Q220515,tt0454921,The Pursuit of Happyness,307100000
http://www.wikidata.org/entity/Q65154498,tt11892034,V2. Escape from Hell,309832091
http://www.wikidata.org/entity/Q16997069,tt2908446,The Divergent Series: Insurgent,297002527
http://www.wikidata.org/entity/Q487978,tt0145660,Austin Powers: The Spy Who Shagged Me,312016858
http://www.wikidata.org/entity/Q4941,tt1074638,Skyfall,304360277
http://www.wikidata.org/entity/Q37447062,tt5758778,Skyscraper,304868961
http://www.wikidata.org/entity/Q20762668,tt5074352,Dangal,302900000
http://www.wikidata.org/entity/Q108006,tt0111257,Speed,350448145
http://www.wikidata.org/entity/Q134773,tt0109830,Forrest Gump,330455270
http://www.wikidata.org/entity/Q288645,tt1046173,G.I. Joe: The Rise of Cobra,302500000
http://www.wikidata.org/entity/Q21511509,tt5140878,Annabelle: Creation,306515884
http://www.wikidata.org/entity/Q521948,tt0076729,Smokey and the Bandit,300000000
http://www.wikidata.org/entity/Q525860,tt0092644,Beverly Hills Cop II,299965036
http://www.wikidata.org/entity/Q80379,tt0903624,The Hobbit: An Unexpected Journey,303030651
http://www.wikidata.org/entity/Q493755,tt0094898,Coming to America,288800000
http://www.wikidata.org/entity/Q54274,tt0449088,Pirates of the Caribbean: At World's End,309420425
http://www.wikidata.org/entity/Q570481,tt0161081,What Lies Beneath,291400000
http://www.wikidata.org/entity/Q329127,tt0252866,American Pie 2,287553595
http://www.wikidata.org/entity/Q27188178,tt6139732,Aladdin,294733136
http://www.wikidata.org/entity/Q181069,tt0121765,Star Wars: Episode II – Attack of the Clones,310676740
http://www.wikidata.org/entity/Q628139,tt0944835,Salt,293503354
http://www.wikidata.org/entity/Q1160813,tt0163187,Runaway Bride,309457509
http://www.wikidata.org/entity/Q739502,tt1261945,Sex and the City 2,288300000
http://www.wikidata.org/entity/Q54437950,tt4777008,Maleficent: Mistress of Evil,293512000
http://www.wikidata.org/entity/Q27826501,tt2557478,Pacific Rim: Uprising,290930148
http://www.wikidata.org/entity/Q161687,tt0417741,Harry Potter and the Half-Blood Prince,302334374
http://www.wikidata.org/entity/Q324557,tt1220634,Resident Evil: Afterlife,300200000
http://www.wikidata.org/entity/Q27958394,tt2543472,Wonder,305900000
http://www.wikidata.org/entity/Q537407,tt0120762,Mulan,304300000
http://www.wikidata.org/entity/Q210364,tt1130884,Shutter Island,294800000
http://www.wikidata.org/entity/Q34643,tt0112652,Celluloide,293600000
http://www.wikidata.org/entity/Q429397,tt0122151,Lethal Weapon 4,285444603
http://www.wikidata.org/entity/Q61448040,tt6751668,Parasite,263136741
http://www.wikidata.org/entity/Q4461441,tt2288121,Tot eshchyo Karloson!,308201115
http://www.wikidata.org/entity/Q212792,tt0397892,Bolt,309979994
http://www.wikidata.org/entity/Q20962283,tt1355644,Passengers,303144152
http://www.wikidata.org/entity/Q102438,tt0241527,Harry Potter and the Philosopher's Stone,317557891
http://www.wikidata.org/entity/Q663014,tt0118998,Dr. Dolittle,294500000
http://www.wikidata.org/entity/Q127367,tt0120737,The Lord of the Rings: The Fellowship of the Ring,316115420
http://www.wikidata.org/entity/Q498910,tt0295178,Austin Powers in Goldmember,296700000
http://www.wikidata.org/entity/Q221594,tt0119822,As Good as It Gets,314000000
http://www.wikidata.org/entity/Q20751310,tt4846952,Angrej,306800000
http://www.wikidata.org/entity/Q16619265,tt2848292,Pitch Perfect 2,287144079
http://www.wikidata.org/entity/Q72276,tt1606378,A Good Day to Die Hard,304654182
http://www.wikidata.org/entity/Q131864,tt0170016,Dr. Seuss' How the Grinch Stole Christmas,345100000
http://www.wikidata.org/entity/Q48980,tt0119528,Liar Liar,302700000
http://www.wikidata.org/entity/Q25627545,tt5164214,Ocean's 8,297718711
http://www.wikidata.org/entity/Q211009,tt0338526,Van Helsing,300157638
http://www.wikidata.org/entity/Q4444,tt0493464,Wanted,342463063
http://www.wikidata.org/entity/Q208263,tt0120689,The Green Mile,286801374
http://www.wikidata.org/entity/Q8561227,tt1840309,Divergent,288885818
http://www.wikidata.org/entity/Q752362,tt0117438,Ransom,309492681
http://www.wikidata.org/entity/Q387638,tt0089927,Rocky IV,300473716
http://www.wikidata.org/entity/Q84362533,tt3704428,Elvis,272075000
http://www.wikidata.org/entity/Q320588,tt0075860,Close Encounters of the Third Kind,306889114
http://www.wikidata.org/entity/Q635632,tt0496806,Ocean's Thirteen,311312624
http://www.wikidata.org/entity/Q181795,tt0080684,Star Wars: Episode V – The Empire Strikes Back,292753960
http://www.wikidata.org/entity/Q319783,tt0089880,Rambo: First Blood Part II,300400432
http://www.wikidata.org/entity/Q172975,tt0407887,The Departed,291480452
http://www.wikidata.org/entity/Q46717,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,305413918
http://www.wikidata.org/entity/Q11593,tt0938283,The Last Airbender,319700000
http://www.wikidata.org/entity/Q106182,tt0120903,X-Men,296300000
http://www.wikidata.org/entity/Q25188,tt1375666,Inception,292587330
http://www.wikidata.org/entity/Q18359358,tt4046784,Maze Runner: The Scorch Trials,312296056
http://www.wikidata.org/entity/Q14704171,tt2582846,The Fault in Our Stars,307200000
http://www.wikidata.org/entity/Q102225,tt0330373,Harry Potter and the Goblet of Fire,290469928
http://www.wikidata.org/entity/Q181803,tt0086190,Star Wars: Episode VI – Return of the Jedi,309306177
http://www.wikidata.org/entity/Q862197,tt0338348,The Polar Express,311365072
http://www.wikidata.org/entity/Q5823889,tt0480336,Q5823889,40542945
http://www.wikidata.org/entity/Q15039873,tt1371150,This Is Where I Leave You,40996320
http://www.wikidata.org/entity/Q115760,tt0327554,Catwoman,40202379
http://www.wikidata.org/entity/Q919945,tt1656190,Safe,40346186
http://www.wikidata.org/entity/Q4053737,tt3121434,Yolki 3,38067427
http://www.wikidata.org/entity/Q97181122,tt11815960,Kola Superdeep,40812565
http://www.wikidata.org/entity/Q1049545,tt0082186,Clash of the Titans,41092328
http://www.wikidata.org/entity/Q118520286,tt27590147,Only the River Flows,41400000
http://www.wikidata.org/entity/Q1592282,tt0325537,Head of State,38620740
http://www.wikidata.org/entity/Q1058512,tt0093894,The Running Man,38122105
http://www.wikidata.org/entity/Q780469,tt0086619,Yentl,40200000
http://www.wikidata.org/entity/Q46997940,tt5177088,The Girl in the Spider's Web,35000000
http://www.wikidata.org/entity/Q529053,tt0409904,Day Watch,38862717
http://www.wikidata.org/entity/Q20444585,tt4016934,The Handmaiden,37767206
http://www.wikidata.org/entity/Q1896093,tt0084749,The Sword and the Sorcerer,39103425
http://www.wikidata.org/entity/Q309003,tt0082198,Conan the Barbarian,39565475
http://www.wikidata.org/entity/Q468700,tt0091064,The Fly,40456565
http://www.wikidata.org/entity/Q263460,tt0094963,The Dead Pool,37903295
http://www.wikidata.org/entity/Q21010849,tt4287320,The Circle,33900000
http://www.wikidata.org/entity/Q503338,tt0089767,Pale Rider,41410568
http://www.wikidata.org/entity/Q19057481,tt4263482,The Witch,40423945
http://www.wikidata.org/entity/Q107761,tt0062512,You Only Live Twice,43084787
http://www.wikidata.org/entity/Q859448,tt1306980,50/50,39187783
http://www.wikidata.org/entity/Q101229556,tt11851548,Orphan: First Kill,37083743
http://www.wikidata.org/entity/Q795040,tt0101452,Bill & Ted's Bogus Journey,38037513
http://www.wikidata.org/entity/Q387414,tt1148204,Orphan,41596251
http://www.wikidata.org/entity/Q458852,tt0070355,Magnum Force,39768000
http://www.wikidata.org/entity/Q27981586,tt1255919,Holmes & Watson,40466970
http://www.wikidata.org/entity/Q691611,tt0379786,Serenity,40445129
http://www.wikidata.org/entity/Q4423293,tt0080520,Cheech and Chong's Next Movie,41675194
http://www.wikidata.org/entity/Q903257,tt0091738,Peggy Sue Got Married,41382841
http://www.wikidata.org/entity/Q211784,tt0086837,2010: The Year We Make Contact,40200000
http://www.wikidata.org/entity/Q55439830,tt2283336,Men in Black: International,40575075
http://www.wikidata.org/entity/Q233464,tt0075686,Annie Hall,38300000
http://www.wikidata.org/entity/Q27590871,tt4468740,Paddington 2,40907738
http://www.wikidata.org/entity/Q1145275,tt0245562,Windtalkers,40914068
http://www.wikidata.org/entity/Q813057,tt1152398,Beastly,38000000
http://www.wikidata.org/entity/Q110365,tt0168629,Dancer in the Dark,45584036
http://www.wikidata.org/entity/Q28776,tt0264395,Basic,42000000
http://www.wikidata.org/entity/Q840872,tt0427944,Thank You for Smoking,39323027
http://www.wikidata.org/entity/Q918363,tt0068327,Cabaret,41326446
http://www.wikidata.org/entity/Q918363,tt0068327,Cabaret,41401689
http://www.wikidata.org/entity/Q27566067,tt1590193,The Commuter,36343858
http://www.wikidata.org/entity/Q190525,tt0209144,Memento,39665951
http://www.wikidata.org/entity/Q653974,tt0379865,Leatherheads,41300000
http://www.wikidata.org/entity/Q107914,tt0066995,Diamonds Are Forever,43819547
http://www.wikidata.org/entity/Q176488,tt0220506,Halloween: Resurrection,37664855
http://www.wikidata.org/entity/Q1757747,tt0059792,Planet of the Vampires,38200000
http://www.wikidata.org/entity/Q27049552,tt5953804,The Night Train,40649290
http://www.wikidata.org/entity/Q30612276,tt5574080,American Driver,41000000
http://www.wikidata.org/entity/Q96376093,tt14928724,Dear Affy,39600000
http://www.wikidata.org/entity/Q795042,tt0096928,Bill & Ted's Excellent Adventure,40485039
http://www.wikidata.org/entity/Q229558,tt0088850,Brewster's Millions,40833132
http://www.wikidata.org/entity/Q1192319,tt1465487,Heartbreaker,41000000
http://www.wikidata.org/entity/Q506400,tt0087985,Red Dawn,38376497
http://www.wikidata.org/entity/Q169082,tt0147800,10 Things I Hate About You,38178166
http://www.wikidata.org/entity/Q244931,tt0780536,In Bruges,39628029
http://www.wikidata.org/entity/Q224133,tt1622547,30 Minutes or Less,40547440
http://www.wikidata.org/entity/Q505712,tt0099700,Gremlins 2: The New Batch,41482207
http://www.wikidata.org/entity/Q105970894,tt12412888,Sonic the Hedgehog 2,34683689
http://www.wikidata.org/entity/Q211784,tt0086837,2010: The Year We Make Contact,40400657
http://www.wikidata.org/entity/Q27188178,tt6139732,Aladdin,41274658
http://www.wikidata.org/entity/Q652592,tt0427392,The Invasion,40170558
http://www.wikidata.org/entity/Q1353441,tt0078754,All That Jazz,37823676
http://www.wikidata.org/entity/Q640710,tt0831887,The Spirit,39031337
http://www.wikidata.org/entity/Q48928441,tt8986842,Intimate Strangers,37900000
http://www.wikidata.org/entity/Q117315,tt0107822,The Piano,40157856
http://www.wikidata.org/entity/Q33105130,tt5774060,Underwater,40882928
http://www.wikidata.org/entity/Q544098,tt0097659,Kickboxer,39286030
http://www.wikidata.org/entity/Q134430,tt0029583,Snow White and the Seven Dwarfs,41000000
http://www.wikidata.org/entity/Q517265,tt0063518,Romeo and Juliet,38900000
http://www.wikidata.org/entity/Q65557355,tt10696882,Khayal Ma'ata,38440061
http://www.wikidata.org/entity/Q18722273,tt6095472,The Angry Birds Movie 2,41544264
http://www.wikidata.org/entity/Q59725758,tt8844480,Moms at War,40000000
http://www.wikidata.org/entity/Q1549966,tt0099558,Armour of God II: Operation Condor,39048711
http://www.wikidata.org/entity/Q55642249,tt1478839,The Art of Racing in the Rain,33766787
http://www.wikidata.org/entity/Q682002,tt0457513,Scoop,39000000
http://www.wikidata.org/entity/Q41483,tt0060196,"The Good, the Bad and the Ugly",38900000
http://www.wikidata.org/entity/Q47075,tt0086250,Scarface,45408703
http://www.wikidata.org/entity/Q21598571,tt5050904,A Prominent Patient,40431718
http://www.wikidata.org/entity/Q162255,tt0088247,The Terminator,38371200
http://www.wikidata.org/entity/Q358985,tt1101026,The Admiral,38135878
http://www.wikidata.org/entity/Q18967,tt0283111,National Lampoon's Van Wilder,38275483
http://www.wikidata.org/entity/Q12101199,tt1800246,That Awkward Moment,40468955
http://www.wikidata.org/entity/Q28393252,tt4073790,The Darkest Minds,41142379
http://www.wikidata.org/entity/Q7690479,tt0875025,Tazza: The High Rollers,39200000
http://www.wikidata.org/entity/Q19864603,tt4034228,Manchester by the Sea,38966212
http://www.wikidata.org/entity/Q470657,tt0071458,Effi Briest,38000000
http://www.wikidata.org/entity/Q1146570,tt0091225,Howard the Duck,37962774
http://www.wikidata.org/entity/Q165392,tt0280707,Gosford Park,41308615
http://www.wikidata.org/entity/Q244315,tt0469494,There Will Be Blood,40222514
http://www.wikidata.org/entity/Q1190863,tt0209189,Not One Less,40000000
http://www.wikidata.org/entity/Q1199259,tt0091419,Little Shop of Horrors,39032001
http://www.wikidata.org/entity/Q1199259,tt0091419,Little Shop of Horrors,39032786
http://www.wikidata.org/entity/Q468484,tt0056197,The Longest Day,39100000
http://www.wikidata.org/entity/Q27957941,tt5478478,Hostiles,35600000
http://www.wikidata.org/entity/Q65553949,tt10446658,Sab el-Burumbah,35082656
http://www.wikidata.org/entity/Q69100321,tt0096130,The Little Spanish Soldier,38372395
http://www.wikidata.org/entity/Q54862508,tt2584384,Jojo Rabbit,33370906
http://www.wikidata.org/entity/Q3503837,tt0073765,Sunday Too Far Away,1356000
http://www.wikidata.org/entity/Q2597292,tt1111876,Balibo,1330863
http://www.wikidata.org/entity/Q51998716,tt6386748,Birds of Passage,1409188
http://www.wikidata.org/entity/Q3127478,tt0080842,Harlequin,1200000
http://www.wikidata.org/entity/Q114000704,tt18816518,Sick of Myself,1052734
http://www.wikidata.org/entity/Q2638438,tt0857376,Gabriel,1405455
http://www.wikidata.org/entity/Q178211,tt0045816,The Girl Who Had Everything,1218000
http://www.wikidata.org/entity/Q1469755,tt0091083,From Beyond,1261000
http://www.wikidata.org/entity/Q4204793,tt2328813,Hard to Be a God,1265308
http://www.wikidata.org/entity/Q4204793,tt2328813,Hard to Be a God,1299035
http://www.wikidata.org/entity/Q111600223,tt18550140,Holy Spider,1000915
http://www.wikidata.org/entity/Q4864500,tt0071196,Barry McKenzie Holds His Own,1407000
http://www.wikidata.org/entity/Q7712685,tt0166948,The Adventures of the American Rabbit,1268443
http://www.wikidata.org/entity/Q499512,tt0827517,Reprise,1297260
http://www.wikidata.org/entity/Q1088433,tt0884335,Chrysalis,1200000
http://www.wikidata.org/entity/Q1142900,tt0018253,The Patent Leather Kid,1200000
http://www.wikidata.org/entity/Q28671327,tt0071619,Shaolin Martial Arts,1283178
http://www.wikidata.org/entity/Q18151554,tt3286560,The Last Face,1200000
http://www.wikidata.org/entity/Q3235799,tt0082338,Turkey Shoot,1414828
http://www.wikidata.org/entity/Q29514859,tt4131496,The Vanishing,1202522
http://www.wikidata.org/entity/Q704513,tt0244316,Yi Yi,1196218
http://www.wikidata.org/entity/Q24000106,tt5162658,Oro,1300000
http://www.wikidata.org/entity/Q4458138,tt1043568,Vice,1420586
http://www.wikidata.org/entity/Q927949,tt1172570,Bronson,1312770
http://www.wikidata.org/entity/Q4297094,tt1922685,Phantom,1197759
http://www.wikidata.org/entity/Q1279807,tt0099606,The Fourth War,1305887
http://www.wikidata.org/entity/Q28863793,tt6063090,Light of My Life,1392898
http://www.wikidata.org/entity/Q33129472,tt4827558,High Life,1225852
http://www.wikidata.org/entity/Q7380038,tt0084616,Running on Empty,1218000
http://www.wikidata.org/entity/Q28047662,tt5226984,Tom of Finland,1400000
http://www.wikidata.org/entity/Q2984949,tt0074300,Challenge of the Masters,1417740.6
http://www.wikidata.org/entity/Q7997781,tt2409302,Why Don't You Play in Hell?,1265872
http://www.wikidata.org/entity/Q1752886,tt0102800,Robot Jox,1272977
http://www.wikidata.org/entity/Q1817180,tt0044426,Blackbeard the Pirate,1250000
http://www.wikidata.org/entity/Q3231153,tt0109330,Les Braqueuses,1300000
http://www.wikidata.org/entity/Q143835,tt0144715,Holy Smoke!,1380029
http://www.wikidata.org/entity/Q3427593,tt0056406,Requiem for a Heavyweight,1300000
http://www.wikidata.org/entity/Q27650139,tt5488854,La vida inmoral de la pareja ideal,1414463
http://www.wikidata.org/entity/Q10706553,tt2121382,Force Majeure,1400000
http://www.wikidata.org/entity/Q2576334,tt0095574,Little Vera,1262598
http://www.wikidata.org/entity/Q2456097,tt0180037,Paperback Hero,1369280
http://www.wikidata.org/entity/Q3007933,tt0280696,Garage Days,1343762
http://www.wikidata.org/entity/Q1053293,tt1650453,I Wish,1397577
http://www.wikidata.org/entity/Q97828875,tt12474056,New Order,1300000
http://www.wikidata.org/entity/Q1056797,tt0053247,The Scapegoat,1195000
http://www.wikidata.org/entity/Q18167809,tt1640718,The Prophet,1261412
http://www.wikidata.org/entity/Q4449895,tt0081635,Times Square,1400000
http://www.wikidata.org/entity/Q61698274,tt8561690,4x4,1292773
http://www.wikidata.org/entity/Q1475259,tt0164212,Under Suspicion,1380000
http://www.wikidata.org/entity/Q1968484,tt0466043,Khottabych,1423500
http://www.wikidata.org/entity/Q5180379,tt0119103,Crackers,1263230
http://www.wikidata.org/entity/Q1218841,tt0076299,The Last Wave,1258000
http://www.wikidata.org/entity/Q7405219,tt0138771,Sally Marshall Is Not an Alien,1291802
http://www.wikidata.org/entity/Q666082,tt0055018,The Innocents,1200000
http://www.wikidata.org/entity/Q106253767,tt8790552,"Turu, the Wacky Hen",1360825
http://www.wikidata.org/entity/Q65082453,tt9231040,First Cow,1400000
http://www.wikidata.org/entity/Q12100227,tt2614684,'71,1270847
http://www.wikidata.org/entity/Q1511625,tt0049291,The Harder They Fall,1350000
http://www.wikidata.org/entity/Q7797456,tt0391493,Three Dollars,1371447
http://www.wikidata.org/entity/Q1041834,tt0047542,Suddenly,1400000
http://www.wikidata.org/entity/Q634582,tt0100475,Repossessed,1382462
http://www.wikidata.org/entity/Q863811,tt2333804,The Zero Theorem,1200000
http://www.wikidata.org/entity/Q91444319,tt10042590,El verano que vivimos,1200000
http://www.wikidata.org/entity/Q7178200,tt0071991,Petersen,1363000
http://www.wikidata.org/entity/Q544910,tt0097702,The Icicle Thief,1231622
http://www.wikidata.org/entity/Q4898542,tt0236019,Better Than Sex,1266018
http://www.wikidata.org/entity/Q1217941,tt0346336,The Best of Youth,1217744
http://www.wikidata.org/entity/Q57592644,tt10140922,Odessa,1311351
http://www.wikidata.org/entity/Q179743,tt0029947,Bringing Up Baby,1259000
http://www.wikidata.org/entity/Q23899238,tt5078204,Demain tout commence,1300000
http://www.wikidata.org/entity/Q933437,tt0111507,Three Colours: White,1237219
http://www.wikidata.org/entity/Q5207857,tt0112775,Dad and Dave: On Our Selection,1222051
http://www.wikidata.org/entity/Q933437,tt0111507,Three Colours: White,1251427
http://www.wikidata.org/entity/Q658009,tt0054443,Village of the Damned,1400000
http://www.wikidata.org/entity/Q3236338,tt0086374,Strange Invaders,1362303
http://www.wikidata.org/entity/Q3061975,tt0796212,Exiled,1230135
http://www.wikidata.org/entity/Q12124874,tt0113337,Hotel Sorrento,1215478
http://www.wikidata.org/entity/Q7773437,tt0331072,The Wannabes,1227588
http://www.wikidata.org/entity/Q283319,tt0091216,Home of the Brave,1250000
http://www.wikidata.org/entity/Q62280706,tt8220326,Taxi to Gibraltar,1282086
http://www.wikidata.org/entity/Q4372892,tt0460532,Popsa,1215000
http://www.wikidata.org/entity/Q112623160,tt15428940,Jules,1328109
http://www.wikidata.org/entity/Q2342185,tt0019096,Lights of New York,1252000
http://www.wikidata.org/entity/Q4402211,tt1677719,Racketeer,1200000
http://www.wikidata.org/entity/Q1196858,tt0034162,The Sea Wolf,1237000
http://www.wikidata.org/entity/Q124612,tt0046876,Creature from the Black Lagoon,1300000
http://www.wikidata.org/entity/Q1702810,tt1846472,Something in the Air,1300000
http://www.wikidata.org/entity/Q3367212,tt2597216,Pas très normales activités,1322443
http://www.wikidata.org/entity/Q553901,tt1588895,Uncle Boonmee Who Can Recall His Past Lives,1214424
http://www.wikidata.org/entity/Q671754,tt0351461,Noi the Albino,1317132
http://www.wikidata.org/entity/Q507461,tt0238380,Equilibrium,1203794
http://www.wikidata.org/entity/Q15485665,tt1702014,The Way He Looks,1200000
http://www.wikidata.org/entity/Q3179908,tt1822239,Jock the Hero Dog,1400000
http://www.wikidata.org/entity/Q932814,tt0108394,Three Colours: Blue,1365410
http://www.wikidata.org/entity/Q116005474,tt23177868,Mummies,1364773
http://www.wikidata.org/entity/Q116326575,tt21113962,"20,000 Species of Bees",1029862
http://www.wikidata.org/entity/Q932814,tt0108394,Three Colours: Blue,1324974
http://www.wikidata.org/entity/Q111608782,tt7405458,A Man Called Otto,1256916
http://www.wikidata.org/entity/Q7727561,tt0087085,The Coolangatta Gold,1365000
http://www.wikidata.org/entity/Q107333474,tt13758684,Fortune Favors Lady Nikuko,1428439
http://www.wikidata.org/entity/Q186323,tt0443453,Borat,128505958
http://www.wikidata.org/entity/Q581642,tt0108162,Sliver,116000000
http://www.wikidata.org/entity/Q220910,tt0112641,Casino,116112375
http://www.wikidata.org/entity/Q27566067,tt1590193,The Commuter,119942387
http://www.wikidata.org/entity/Q15079318,tt2980516,The Theory of Everything,123726688
http://www.wikidata.org/entity/Q723679,tt0111280,Star Trek Generations,118071125
http://www.wikidata.org/entity/Q23058779,tt4501244,Why Him?,118029794
http://www.wikidata.org/entity/Q190643,tt0091763,Platoon,138530565
http://www.wikidata.org/entity/Q190643,tt0091763,Platoon,138545632
http://www.wikidata.org/entity/Q278997,tt0319061,Big Fish,123000000
http://www.wikidata.org/entity/Q164813,tt0396171,Perfume: The Story of a Murderer,135000000
http://www.wikidata.org/entity/Q326526,tt1027718,Wall Street: Money Never Sleeps,129771896
http://www.wikidata.org/entity/Q4668586,tt2194499,About Time,122000000
http://www.wikidata.org/entity/Q112183099,tt17663992,Scream VI,115800000
http://www.wikidata.org/entity/Q201819,tt1136608,District 9,115646235
http://www.wikidata.org/entity/Q208204,tt0308644,Finding Neverland,116766556
http://www.wikidata.org/entity/Q819196,tt0113855,Mortal Kombat,122195920
http://www.wikidata.org/entity/Q1336107,tt0093565,Moonstruck,122100000
http://www.wikidata.org/entity/Q372959,tt0072308,The Towering Inferno,116000000
http://www.wikidata.org/entity/Q15916752,tt2692250,Night at the Museum: Secret of the Tomb,113746621
http://www.wikidata.org/entity/Q7737199,tt1979388,The Good Dinosaur,123087120
http://www.wikidata.org/entity/Q104814,tt0090605,Aliens,131060248
http://www.wikidata.org/entity/Q633133,tt0216216,The 6th Day,116000000
http://www.wikidata.org/entity/Q55102449,tt0837563,Pet Sematary,112400000
http://www.wikidata.org/entity/Q245271,tt0116250,Evita,141000000
http://www.wikidata.org/entity/Q741878,tt0093105,"Good Morning, Vietnam",123900000
http://www.wikidata.org/entity/Q196685,tt1211956,Escape Plan,137328301
http://www.wikidata.org/entity/Q29465710,tt6788942,Bad Genius,112150000
http://www.wikidata.org/entity/Q17893055,tt2268016,Magic Mike XXL,117813057
http://www.wikidata.org/entity/Q212792,tt0397892,Bolt,114053579
http://www.wikidata.org/entity/Q258009,tt0328107,Man on Fire,130834852
http://www.wikidata.org/entity/Q462447,tt0093409,Lethal Weapon,120207127
http://www.wikidata.org/entity/Q214014,tt1232829,21 Jump Street,138447667
http://www.wikidata.org/entity/Q487138,tt0410297,The Lake House,114830111
http://www.wikidata.org/entity/Q41854,tt1071875,Ghost Rider: Spirit of Vengeance,132563930
http://www.wikidata.org/entity/Q3404003,tt1392214,Prisoners,122126687
http://www.wikidata.org/entity/Q685163,tt0119715,Mouse Hunt,122417389
http://www.wikidata.org/entity/Q25397044,tt7763020,Dovlatov,115000000
http://www.wikidata.org/entity/Q4444,tt0493464,Wanted,134508551
http://www.wikidata.org/entity/Q478626,tt0120201,Starship Troopers,121214377
http://www.wikidata.org/entity/Q1197932,tt1915581,Magic Mike,113781613
http://www.wikidata.org/entity/Q106440,tt0058150,Goldfinger,124900000
http://www.wikidata.org/entity/Q5890,tt0434409,V for Vendetta,132500000
http://www.wikidata.org/entity/Q903885,tt1133985,Green Lantern,116601172
http://www.wikidata.org/entity/Q222018,tt0100802,Total Recall,119412921
