Dimension 1,Dimension 2
-43.228764,67.688774
-29.602648,-57.62006
-46.04536,16.715622
14.224334,14.963026
-47.99764,21.228468
-27.150984,-16.909954
-49.40999,24.36574
-76.60967,-10.503126
-4.6781135,-23.832178
24.495571,52.791134
-9.588861,95.57282
-21.581236,-7.728009
-40.008335,12.614761
-29.704624,81.596695
-45.677116,16.051666
-12.808691,34.10467
-52.584423,-18.330656
-30.582647,3.2397084
52.24086,-69.8927
-15.078108,28.715313
66.30484,-2.7665417
8.553134,54.21047
1.3116465,41.936455
48.061836,69.41846
40.611267,46.74072
7.7830496,-88.13956
-14.293772,-44.694885
-25.893137,-61.93535
-4.183098,-26.043322
-47.05098,63.12039
-47.20404,28.594637
-41.25869,-65.248634
80.795616,24.757236
-42.900776,68.0281
5.325027,61.869648
66.97598,-5.5857224
-38.608627,69.67793
51.50315,28.012344
10.880052,-55.81312
76.749504,-24.190283
-16.253857,-80.493
-57.832462,-35.741493
-76.60298,-10.300452
77.4109,-23.942677
-7.361636,93.61017
-25.857525,-61.900707
-79.27301,18.57579
1.5542476,-52.60095
1.3760468,-52.851833
1.7531799,-46.953644
-66.306755,36.821037
-69.99821,-40.671234
-35.795494,-9.796559
-6.4556417,-22.35514
-18.366985,13.559358
-75.569305,-7.784285
26.717358,-57.012226
-3.7826524,78.6957
41.806236,61.463806
-13.2836075,64.04043
17.397373,-0.24822925
33.597843,-60.99405
80.01986,23.018036
20.199953,-42.74345
-20.193314,-76.88736
41.7709,-8.926935
47.22792,8.806918
83.15547,-27.256685
1.6490111,-52.209373
-16.963749,-79.06916
5.29629,-32.93878
-26.365791,5.781947
68.08843,19.893274
-47.291916,19.200882
-7.1155863,26.676758
-80.16153,19.209599
-24.289333,63.50638
-3.450215,-19.262259
-53.654427,18.789026
-40.164425,59.196766
-46.962788,58.798225
-29.341173,-57.371677
55.537758,-48.635597
-48.40975,66.021416
-48.007004,67.5927
-7.507135,-22.943285
-66.3754,1.2590717
37.718437,12.059612
4.252533,-44.231907
-10.584691,-8.124517
-31.152246,72.0582
20.212511,-42.547226
-25.326218,-25.809032
-28.751806,10.94285
-7.292011,93.84257
4.280211,96.95357
54.881077,-26.287779
-47.93136,22.104153
-22.620327,33.5511
-24.267805,63.31226
22.514097,51.528168
93.99573,11.667306
-48.498756,21.67978
49.72608,22.786224
-7.9458036,-24.076225
-77.61725,-10.301207
-10.41192,12.413999
-15.903986,-80.94599
-25.032948,15.186914
76.97179,-23.83135
85.07701,-24.709557
10.22277,-94.37775
9.478517,49.588577
94.876144,12.112931
-43.885754,71.0074
-19.610312,3.3855333
-24.043583,-42.745605
71.605095,-41.293396
-51.233974,-69.332954
79.937294,23.07475
-0.76436484,15.119803
-40.021877,-54.374916
-73.27144,-34.368492
-46.50534,49.496643
52.76992,-70.07921
-6.6944036,-23.143997
19.886395,-42.29142
-22.798843,-3.4237504
-31.324612,-50.00607
-47.442165,66.975426
6.215423,-88.73231
41.97269,-61.738888
62.915478,25.790531
-66.92278,36.30912
-15.882939,9.200606
-2.569732,15.347028
-3.4167733,-3.1250043
-5.6504226,78.81431
-45.185307,67.41545
58.5645,1.8991443
66.17926,-4.8862605
47.884426,26.657898
52.67544,-70.46468
50.320644,14.741216
-25.38663,-25.377048
-7.604233,-22.112238
-79.762985,19.463821
48.63771,70.40945
74.31827,0.47875684
69.27103,45.861412
-11.352419,0.55364877
-45.339615,17.486328
-3.9023285,77.46587
-15.883428,25.475723
-17.917847,12.97375
12.736102,77.83079
65.10778,16.832445
-13.1886635,2.669797
-40.632828,-29.754307
-42.628036,66.63159
35.92911,-25.72316
37.32093,21.616512
26.492231,-0.89328766
10.302777,-94.3739
13.605336,-3.6139684
-0.8495301,15.6582575
-27.167196,-16.712784
71.96473,-30.096554
-30.636482,3.272905
-42.165882,67.866615
83.88441,-30.217173
66.22128,-2.8722436
-45.241573,14.957606
13.459453,77.729744
-34.49987,-8.50343
-18.937668,-77.933136
13.135464,-91.26483
52.120407,-71.72752
-26.36107,-62.308167
-45.84367,16.494926
-41.680176,67.160675
0.5203752,3.0251548
53.71047,9.5214205
-4.8812585,-23.98706
-43.82045,71.00202
-34.74912,77.68979
77.567116,-24.107641
22.066221,5.3998346
-41.753094,68.048874
-13.543975,63.373882
-41.274517,68.186874
-39.34276,65.77602
-48.334465,28.12592
51.02103,5.7370763
-42.268963,67.265434
-10.434763,38.8444
6.1429243,-88.1927
3.1814363,27.474794
-39.34987,65.898224
10.8669405,-55.892864
-45.13173,65.89028
55.746006,21.763433
-6.9164853,-23.4235
3.8947566,6.803571
-29.777315,71.040054
-36.97989,-72.8317
2.4678764,-98.2595
15.303691,49.912468
-39.061775,65.803925
-6.642047,-21.616133
3.6493278,31.87378
-16.011412,-83.53996
-29.82966,-57.9823
19.695051,-42.110657
-66.11808,-40.578888
-67.13973,-40.3294
-45.81976,55.074646
64.18915,24.426058
-7.245147,62.65035
-44.37997,69.92036
40.71314,46.630398
14.777405,80.209656
51.43962,35.62303
50.18381,-28.935658
-0.61229455,-52.01595
-56.348503,-50.948055
22.151028,29.810059
-25.340147,-25.815037
-49.006954,22.415047
32.890923,-60.186672
31.90608,-59.612034
-25.967516,-57.543457
-29.82394,-8.783576
-46.480305,-14.1463785
62.04793,-50.842155
-22.549097,33.532524
-70.02182,-41.09294
-42.25234,-0.32966623
52.40078,-69.9447
-7.228813,-23.282324
26.408974,5.1727347
-51.74588,-41.241734
82.343506,-22.668394
0.40786797,-51.51111
-24.889263,82.15116
83.8914,-29.937025
-42.473682,67.38506
-25.271194,-1.0555714
80.362785,23.757063
11.408559,-86.84756
80.718185,22.760025
19.418417,-42.933483
-13.328406,63.47308
21.939041,-60.79683
-65.132225,-42.572918
-24.142538,-25.2527
-48.57263,-30.036888
37.428158,-63.913006
25.520845,68.560585
-68.02443,34.142128
-33.801617,-56.23643
-49.05535,18.717495
4.636511,62.090355
65.75095,16.87634
-64.58677,-46.526848
-7.916417,-21.120663
51.54533,48.07855
20.69357,-51.79938
-33.754925,-55.87688
12.15167,-38.690155
85.10402,-24.678226
9.33864,-91.71995
-13.699051,91.242905
-7.56715,-21.884785
20.77342,-51.937866
-42.461727,67.171394
-34.674324,-8.434103
53.893005,-15.182261
35.63667,56.100887
-12.049391,-22.03322
-4.226619,-24.336103
5.0715184,61.659294
-2.5480793,-51.185883
38.941574,6.243393
-36.757866,-72.93105
-31.727798,-60.572346
65.93505,16.76081
-34.74518,77.69221
-5.514797,-17.000822
-5.032835,78.69613
-4.552395,78.7204
94.130615,12.031346
28.315336,-34.644993
50.522255,-32.22372
14.234208,-67.33724
-80.40189,18.876284
-82.40272,17.657465
14.495739,23.129576
66.52983,-2.1759453
4.9997463,-6.151505
-67.61889,-40.96599
-81.54837,18.45071
-31.707598,-60.288704
11.348097,-19.878378
-31.340551,-57.446167
66.64442,-2.4422932
41.923157,-61.76629
8.015562,37.093952
53.624935,9.481452
71.367966,-41.109066
-47.933502,1.9226934
53.96802,-15.200793
-79.645645,16.447563
34.153717,-61.363575
-45.80518,16.290457
-49.627644,-9.057288
53.994698,8.369001
31.763172,-59.80689
31.860998,-61.991287
76.18917,-3.361424
-50.738575,-8.835187
77.63923,-23.521029
-50.716682,-68.96447
20.41118,42.95412
71.65274,46.25078
-7.091667,94.12124
-45.62696,9.931055
53.8474,-15.191842
30.092613,-64.411804
31.50449,-59.07927
8.419367,9.429017
-26.37503,-52.341545
-0.7042915,14.763491
78.24875,-24.188587
-4.1623173,77.78437
18.20662,-28.868162
52.987453,-47.692776
-20.03529,-77.29999
-31.762733,-59.995857
-43.965603,67.55358
-83.78192,-25.27862
-15.1030655,-24.327173
33.589664,29.644669
63.00065,-34.668484
4.317355,97.53489
69.440956,-10.405076
43.46117,-7.6767325
-41.910828,68.21874
68.67983,48.21566
-65.90891,-41.334923
-15.880708,-83.597534
4.002427,24.766825
33.98362,29.41097
-7.0033665,94.21313
4.256141,97.11213
21.870823,29.543123
-7.320155,93.80737
52.117416,49.805573
-80.82929,18.115849
-6.686347,84.331924
14.497961,78.994225
52.652424,28.51644
-15.075656,-32.457813
67.43749,-2.0275006
51.587807,28.376158
-45.637295,63.54481
82.700584,-24.03245
-17.764791,-83.412254
-7.001251,26.457254
-70.52936,36.494236
3.6470852,31.876116
-18.90052,26.325916
-29.617683,-66.213875
-42.377106,-0.22694026
-15.60222,-81.2999
-43.79747,70.8095
34.491886,-63.596508
51.29928,48.752003
-66.16162,-41.206963
-8.104442,-21.595293
-72.44857,-43.294327
-48.283203,20.514029
20.400656,42.96451
-6.5461416,-22.243856
-47.028072,66.71334
1.4632001,-46.980244
-57.9581,-43.11316
23.551744,51.857765
11.030261,-92.70447
-49.231537,-6.8955054
-12.398501,79.20157
50.60599,13.682043
30.999317,-62.43149
-1.3408281,-51.611122
-46.024857,66.30756
-44.975117,67.211205
-50.715466,-69.20119
-47.24018,-31.031107
12.566461,-90.55323
-7.5484395,-23.197346
27.722967,-36.719532
-41.309826,67.136246
-19.601944,3.3747542
13.141879,78.001335
70.0377,46.02084
79.38636,-24.518564
-5.90788,-23.57279
54.28298,-15.508096
77.13316,-17.371677
12.359184,36.405388
-5.773241,77.76798
-40.256065,-20.751612
61.669056,-47.89487
0.5737972,41.04259
-48.57563,23.175322
5.2843723,61.6155
34.151104,-62.80314
-19.605682,3.3821929
85.214,-25.24455
-35.019814,75.86734
9.573791,-92.65275
-16.13642,-17.027416
69.460075,-10.404456
-35.748238,-9.4880705
26.676855,-14.657391
44.52043,34.721447
-17.768234,-83.468956
49.203163,68.55206
-30.294878,-57.636883
34.303967,79.6199
12.303032,36.33577
9.191579,49.55303
-48.92823,23.993618
-41.99529,51.135048
52.730377,9.4483795
-47.429817,66.40448
-43.105732,67.46287
-6.437794,-23.907248
-22.188568,34.353024
71.25826,-41.302727
-14.1788845,-13.661902
-48.479584,20.602781
-22.597923,33.41922
-46.44727,65.82077
14.382941,23.802063
-2.727731,-13.936372
-4.02817,-24.584146
-48.082203,-30.004246
-50.754402,-69.14291
11.633896,-38.030018
71.7364,48.09357
77.39534,-23.975298
19.150883,-27.754608
-14.205484,-13.731278
-4.9720807,-21.273203
-44.67892,66.709755
-10.082724,-3.5665493
-70.70515,-9.324116
-5.273115,-20.671864
-99.24779,1.411423
28.69121,-10.565211
35.05853,-66.021385
40.41749,36.440765
-50.7755,21.991133
-68.40818,-42.41377
-4.270173,79.24228
-6.803833,27.142836
-23.701748,54.272808
-66.88056,36.410328
-16.00258,-83.267845
-46.318493,67.27475
2.2351,-53.50675
7.020491,-49.518806
-48.798923,23.728342
41.935966,-61.792095
13.405393,-67.6734
-51.16505,20.219889
23.275776,41.019768
68.93766,-3.391139
-22.648483,-3.5385509
77.01427,-23.871025
75.28252,-2.664499
27.45843,-66.463356
-48.792007,2.5643058
-23.757517,-42.507793
11.688587,-38.126183
70.752266,46.222233
-48.49285,20.928377
-18.091183,-18.89654
-1.5112132,49.082954
28.319977,-11.11723
-56.772865,15.7779
53.85173,-15.280487
-46.79484,66.36263
-42.55705,0.015169627
-69.34393,34.858437
50.684917,14.957485
26.420563,-21.925854
6.1829467,-88.99907
-38.435925,69.62767
-47.21458,67.1171
-41.837097,66.91547
-17.521187,-83.57217
-81.47897,18.259668
-49.684143,12.886928
67.05797,-5.010522
72.38003,37.590656
94.26145,11.84074
80.02048,24.200394
72.20244,37.66817
72.3129,38.067207
28.10825,-36.340424
10.804549,-56.062855
-30.181194,-58.10281
19.399763,-27.734835
31.573648,5.8105464
-18.087448,-18.88473
-14.866222,-32.620266
-19.117668,-78.12972
-13.212683,63.959274
-18.037804,13.508972
-15.928539,9.278988
67.77975,3.3788614
-49.282917,23.694614
-18.539488,-7.6097126
-25.182838,78.78041
-68.37973,-40.788353
-42.79679,66.970985
33.7245,79.45581
8.8181925,-87.538956
9.972394,-91.122406
47.679768,26.880556
45.79507,-31.755505
14.83671,80.280174
-4.5476303,-21.022188
51.56302,48.734024
-2.1618738,-12.212046
0.26037332,-47.67915
-98.584435,0.67362386
-48.578426,21.017725
94.7502,12.791138
-25.720514,-24.876516
4.148223,61.360867
51.34826,27.780409
84.19568,-24.308558
-7.597559,-14.757105
71.0389,-1.5988666
-6.423415,-16.73079
-17.041397,-79.761215
84.74162,-25.899313
-49.333168,23.309246
-69.97353,-41.95491
-75.937225,-10.165789
-98.68397,1.1442543
33.071243,-62.322063
-57.976112,-43.252846
-33.312737,-13.836021
34.29201,-61.478523
-12.150464,25.70233
82.7731,-24.084337
-0.80288124,14.421502
76.58678,-24.008667
18.695707,13.814455
35.59794,68.72801
33.08703,-62.302036
-25.95401,-57.59784
-33.00414,-33.267113
94.09356,11.754083
-48.01014,67.20927
-52.479298,-17.924763
82.85867,-21.22382
1.8094945,-46.798573
-41.4633,-65.196846
-45.838207,16.184832
-33.239155,-33.44187
9.38103,49.60394
11.430445,-19.428793
51.316593,49.14283
68.57139,-24.395231
-47.437424,66.788765
68.42067,-4.5711236
27.24667,-65.448364
-5.9691195,-13.115107
-7.2836447,75.66443
78.161026,-23.056314
25.885311,34.21741
12.803586,20.328754
18.02555,-1.6369011
64.11621,24.422007
56.75474,-50.524307
-25.556091,81.44278
-53.11876,20.705265
-47.848816,19.121895
1.8404981,-52.456173
12.651432,77.76577
-71.512474,-51.304886
28.33948,-34.803455
-15.42927,21.919653
-7.629746,-20.381596
32.664062,-61.92093
-34.8763,-8.694012
-13.335406,63.377422
-0.95478547,15.423777
9.900254,-20.13429
30.33324,66.83005
-47.039623,66.12319
11.377504,-38.515312
-7.4871016,93.84884
58.352844,34.030956
70.26442,-2.415267
-99.776184,3.5788856
4.2679873,96.71971
34.520226,-76.246
50.021786,-29.320402
-78.99326,16.569668
-18.443659,-7.6211886
-67.8922,-42.85545
-32.128857,73.783646
-47.25253,-30.062117
-32.105812,-60.145638
-1.477786,15.360132
-3.9838884,77.60192
84.98756,-25.410757
-10.796871,39.053394
-22.242792,34.103657
-13.324038,63.49633
26.737427,5.3365183
-3.1143389,-21.09169
38.730076,-8.41862
53.4703,26.920017
-60.15832,-8.738766
-42.16971,63.189713
-24.863146,84.052246
33.047775,13.7830715
19.825937,-28.505508
41.183846,61.647915
-43.032955,67.62295
-43.400715,65.21004
-45.816875,66.99146
-33.954132,59.240097
-34.694675,77.70216
-41.48523,67.0987
30.979113,71.080635
41.54781,-43.16978
-51.779194,-41.49428
-69.30216,54.075043
-41.303207,67.36886
-5.659831,-23.265238
1.092021,-47.69878
-35.720764,-8.425556
-33.227764,-33.456066
33.25158,-62.407448
-41.460606,66.97746
51.00355,49.79645
-18.215591,13.354494
37.419064,-63.93448
-18.767776,62.692764
-70.6018,55.88514
-24.760698,82.10443
-48.299175,15.517406
-13.314377,63.7647
-50.02009,-8.706572
-10.259039,0.9742839
-68.18279,-42.356853
-76.40174,-9.29747
31.586782,14.986286
66.91636,-5.0733376
-47.54428,17.94697
-45.688736,14.759655
-30.03537,82.083084
-52.076866,11.711734
26.914824,5.4286804
9.372135,55.073483
9.612433,-93.34188
50.98021,37.33024
-42.16139,67.50158
-48.27629,17.049236
69.383415,-10.365736
-48.809486,21.385
-7.883698,94.19981
20.516724,-51.585484
35.104824,1.0061637
-4.172652,77.782486
7.807358,-88.13389
-24.415113,12.038898
4.0500097,61.370125
-22.427893,33.784218
33.129333,29.707829
-63.900093,-0.6442426
-48.044773,19.52568
-4.8011656,-21.03647
44.03963,-23.714336
-9.227297,80.65484
66.00089,17.258368
-17.480717,26.156805
-17.474627,26.191639
-13.689669,91.22765
-70.12727,-41.819836
-33.98754,-56.76889
-63.760925,-44.54458
1.2569573,23.242533
-33.20095,-33.51445
39.248016,6.1885567
63.24128,-15.306169
-41.70981,59.82987
12.344492,36.47324
-29.755484,-58.06819
-38.201843,5.0872536
0.84171784,-16.966589
14.466338,23.29094
14.276355,-66.98272
-98.22932,1.0276322
15.4070635,79.43243
-35.019623,75.87855
4.8760867,22.521708
-41.73188,64.04609
25.883595,34.213497
-51.409557,16.631824
3.6231513,31.873516
4.8733697,61.223785
-44.51772,63.859715
29.788792,70.84976
-22.742517,-3.3082743
57.34108,-49.33655
30.515512,23.755888
85.354515,-25.409506
0.5653816,41.78719
48.003666,28.462597
19.00542,-42.028545
-50.28956,-69.100075
-20.132824,-77.27612
5.2513328,-33.213524
14.009224,-67.51732
53.57593,9.544749
67.61438,-1.7868367
-7.772849,94.30107
-41.935566,48.53579
55.625072,21.83282
-52.506195,18.589071
19.24552,-28.480036
58.870514,34.611122
-21.50643,8.587398
9.458911,-87.02842
-41.684093,66.97752
79.22888,-23.100973
-23.1209,27.259129
-23.415918,-24.149837
21.954782,29.372183
14.919675,79.610435
-41.511395,66.487625
85.02794,-25.938587
-33.987514,-37.900723
58.86049,-48.683083
50.970196,37.42685
54.085526,-15.21236
13.493737,-67.84336
22.777267,52.934853
-0.41369948,-47.667038
41.361862,47.3273
20.87353,5.2401376
-41.75461,64.03553
-68.39849,-41.801144
-98.493706,2.812013
31.00364,71.03037
-51.797764,-18.254122
20.606285,-51.65492
31.420568,14.817167
-46.818096,65.94727
-48.7417,2.5160246
-51.71811,20.932928
12.974962,-92.58986
13.012902,-92.57371
58.890762,34.563877
-3.314225,-20.68081
50.158516,-29.463352
32.548862,68.48863
-20.411135,-80.257835
-10.270427,-8.364968
-44.478878,48.174538
-49.152958,22.071966
-6.538658,-21.61453
49.752132,69.44141
-11.729115,65.06356
-23.78498,63.26167
-7.355137,94.09766
-24.296766,63.32245
56.302525,-49.22092
-40.20063,-19.930643
-39.39142,50.32835
67.60978,-2.1781015
4.292777,59.993183
-32.12371,-60.18206
-3.513886,-21.720865
-4.6104126,79.068886
-83.183014,-24.421856
68.714134,3.881971
-48.916298,58.676765
-39.23994,49.97734
26.205557,-21.716526
-42.38956,-0.06784171
0.05010823,2.6380901
49.55184,69.84878
-60.747875,21.764435
-41.316544,67.786224
-35.51738,-31.02133
20.417738,-51.503036
-7.8124447,94.29444
-2.6681306,49.403076
4.3964715,-43.78093
-64.10829,-44.89403
-45.30767,52.945507
49.028122,71.18638
-69.15834,53.832657
18.744925,13.928121
50.90483,49.66874
10.0351305,-92.165375
44.123592,-23.626314
-9.394968,96.17785
-49.249443,23.382233
-1.1239862,-43.396492
49.259617,-31.14774
-96.384415,2.2101018
8.64073,20.262207
-15.824517,9.0899515
-64.80777,-44.69607
24.541698,52.322582
-50.49638,23.00081
-38.276325,59.09409
-75.39824,-10.405853
-26.975586,-11.427082
-75.51594,-9.69729
-0.8865772,-3.3732994
-20.30985,-10.902173
-28.750605,10.9471035
-36.68354,-72.49288
66.2589,-28.231531
-50.3799,-10.521877
-14.176819,-13.661697
-74.69281,-9.20671
5.7489676,-52.798885
-8.216464,75.87843
26.226809,-14.282178
-8.699595,-14.448139
31.128738,-59.889217
-6.9785914,94.711235
-51.95756,-5.2670703
31.016026,-60.374283
37.058582,20.268694
63.258507,-15.502485
-10.103164,-3.541775
-18.759123,62.674015
-69.40631,53.92084
19.432337,-28.050537
-1.233236,-42.62759
84.992516,-25.917513
71.455734,46.65264
9.428794,49.596172
-10.429517,97.75704
-98.81337,1.7823966
-50.303123,-9.896772
-47.714375,17.09176
3.9800448,-44.20351
41.07014,47.381214
-67.75029,-43.52433
-9.383062,96.22969
-0.6904309,13.141976
30.92008,-69.23227
-42.274197,63.033913
-69.2173,54.27361
46.80534,-27.793655
-13.532077,36.4798
-31.598635,-57.644993
-41.412483,66.62864
-45.210594,-7.966147
26.923107,-65.70667
69.02802,-3.2335744
41.506718,-43.36522
-60.791237,-8.465292
2.3718584,27.03171
47.306202,27.717758
14.852178,36.453133
-69.106766,-44.39938
-30.909288,-0.27854064
14.929639,1.6942592
-42.212547,61.58546
-6.9818263,26.738386
-15.439266,-84.35781
-46.209915,66.0081
-43.441673,65.21129
37.577457,21.427122
-10.086249,-3.5690725
-65.76693,-42.407204
-26.970993,-11.388803
-7.516357,94.01663
18.426292,-28.768856
-29.801527,2.7786412
53.892254,9.599835
27.775276,-63.71806
-50.205074,-10.652357
-68.95972,-41.559006
-50.779587,-68.86586
13.666702,-67.34557
79.23168,22.900446
-46.787136,65.75395
20.463896,-0.43894047
-9.816473,35.299896
-9.261908,35.4675
43.76253,-8.144055
-43.693672,45.688644
21.872194,29.420246
68.88679,2.8102727
1.2113734,23.298653
-50.239944,-10.615375
41.736973,-8.960581
4.6333675,-45.347664
-17.299343,-83.604866
38.45701,21.797361
7.6200056,-87.88837
-98.06996,0.7311211
71.271545,-41.367615
50.50857,-32.23206
-5.4408417,78.35895
20.389732,42.96228
12.798228,20.34351
-22.244253,34.11576
-46.72333,67.503456
-22.24668,-55.17097
-64.35247,-45.3607
-41.184822,58.154186
-19.236074,-79.07113
28.551641,-63.70357
-34.72023,77.70965
-80.429344,18.374296
-46.659824,15.649418
55.71444,-48.955296
-19.204508,-83.35159
-45.55535,14.604331
-56.968273,12.406485
-69.35365,-46.60759
-48.67949,2.4593906
-60.66981,-8.569595
-4.2427635,78.959656
23.049267,37.975445
-40.54873,-18.85154
45.403397,-13.442205
42.14089,-3.0565333
-41.892113,60.623116
30.258127,42.742657
50.981945,37.350697
2.3692315,26.915169
-10.102706,-3.5416732
-24.622969,62.27894
-75.33161,-9.247904
26.784458,-0.34784693
-46.479065,16.737848
-49.082462,2.6237252
-46.340996,63.36172
66.34932,16.978016
68.0721,3.6478953
-26.9045,14.215591
-3.5144389,-19.21505
-39.98646,-54.296825
94.55064,11.59885
-47.202576,63.191708
32.23683,79.42086
-22.275925,34.270237
1.6617796,26.395855
10.08089,-91.26901
-18.787344,-79.430916
67.02289,-5.685344
32.993458,-21.40596
-23.11967,81.711075
-65.02834,-43.36931
69.9193,-2.2969623
-26.93314,14.112746
-43.246044,-46.464127
-31.189468,72.07434
56.59783,-50.319183
-50.261536,21.113258
-46.534847,15.54815
13.665961,-4.6416197
-35.092987,-9.763048
-45.1592,-7.934053
-98.96524,2.9017696
-6.2971187,-15.523699
-5.2702456,78.35355
-17.459003,-83.250725
21.984676,-60.894596
-8.689496,92.55658
-16.13602,-17.027071
68.501755,-0.6683577
-39.740086,65.49641
7.024511,-49.498257
84.89255,-25.290804
-0.91914463,13.309004
84.15127,-24.301525
-79.28222,18.577133
-42.394573,61.665447
-49.913906,20.361052
1.6257907,26.713455
11.991774,35.734867
-45.24432,53.681347
49.85515,69.51651
47.51118,27.081635
-47.923885,17.192013
3.5848358,31.860771
-96.16324,1.5881442
65.76989,16.502132
-31.98636,-62.609516
32.108852,-63.460564
-26.965124,52.59857
-8.449387,-15.2385235
-89.978264,3.5162485
63.192608,-15.418572
-44.81497,63.256733
-2.1141737,49.811954
7.432066,-86.1235
41.94289,-61.81439
41.125732,62.442375
8.941443,54.281094
-14.061823,-43.76709
30.35191,-62.555096
24.251682,-16.155792
68.38062,19.41817
-47.231693,-30.048412
41.453445,-43.349606
-40.78436,67.14904
-45.827927,66.84959
-52.09644,19.87841
48.473125,68.985275
32.37384,-63.00711
0.80927867,-16.977339
48.901722,-30.504496
28.748611,-63.68934
28.352545,-10.443833
-64.018326,-45.262093
47.37719,27.774977
12.13779,36.546623
17.667694,61.32786
33.55126,-62.578136
13.784841,-68.03819
24.268671,9.351817
-19.350554,27.658041
-45.33483,-8.059567
17.357113,61.57139
-45.06299,63.21046
-98.32651,2.4375927
81.37962,-21.720142
0.78852195,-45.078827
-42.09275,60.873753
22.021717,-60.98188
15.185889,2.952473
-73.47115,-14.3686075
19.809479,-42.752037
-14.40466,-44.26377
-5.38687,-20.775373
67.725586,-2.303119
-33.62167,-57.05405
29.936588,38.343395
-24.272287,63.104813
36.41626,-31.54248
-21.27231,40.88761
-47.850525,-20.420391
42.19307,62.147724
-47.26561,-58.893135
26.301579,5.581273
41.66977,-43.190964
11.40144,-89.6722
52.167744,17.427927
-78.825775,18.920544
-78.346886,19.20904
3.628928,25.153284
37.811527,21.30509
-68.92797,-42.41992
52.455044,-70.74715
-45.4741,-8.165974
11.915731,-91.13946
31.776838,-62.745285
-5.46377,78.473274
32.224323,79.08788
11.099241,-18.936474
-50.48636,-69.44709
69.424644,-1.9815573
-65.947556,-44.521626
-27.518732,52.162106
-24.391726,63.36358
-34.733295,-8.991798
-90.44712,3.9075432
-71.03132,-40.880196
24.792046,29.388342
-36.917385,-72.55559
-78.92584,18.562819
32.97812,-21.360872
-46.7305,-29.820263
68.597694,-24.403133
-1.7661815,5.1893845
14.729774,-6.6729302
-2.9223237,-44.730515
85.26288,-25.58449
-34.651913,77.76182
-50.17705,20.682362
-40.87818,-29.889082
-33.294582,66.27279
8.809754,-87.4573
-31.064783,-60.3928
89.09933,-19.681202
3.2732725,24.925692
41.93129,-61.88059
-52.645004,9.393485
41.691982,62.160378
0.43305898,41.488457
-41.512344,64.18852
-41.411964,62.324806
52.389038,-70.7173
9.942713,-91.0894
84.10786,-24.365433
-50.796932,21.220346
-37.020855,-58.279156
-14.444695,67.69392
-6.5425615,79.00043
4.4919753,-46.578747
28.150518,-61.31615
-24.427273,62.92095
-47.979095,16.613907
25.84956,-13.903178
-50.622528,21.528936
41.377655,7.4515038
56.253613,-49.470566
-14.453632,67.68664
-50.798866,-69.09033
32.111694,3.681799
58.720936,-50.510666
89.01328,-19.634655
-24.551039,63.190422
-47.16412,63.184483
-31.14984,72.06973
-41.04116,-65.33542
11.0709505,-87.01959
-19.845657,79.33733
4.329178,59.88179
27.67602,-64.56693
17.353962,61.642113
47.915054,-1.6936958
0.3014835,3.0414991
-9.784242,65.26398
-65.12162,-44.342968
49.73543,22.766907
72.59053,37.82586
-46.42839,-30.049427
-32.33109,6.649886
83.531845,-21.474056
-24.72011,63.493366
0.60549176,-42.574898
-42.19476,-0.035779815
14.850556,79.362885
-34.727406,-8.671338
-52.061,13.014329
7.114429,5.998066
10.066294,-87.84863
1.677594,-47.184505
-51.67802,10.70468
21.988646,-60.91154
0.29043898,-47.423683
10.689809,-18.525738
-39.966667,63.95962
-17.914026,-83.04522
-7.648386,33.756664
52.519314,-27.755379
51.052055,69.33535
56.92314,-49.64656
48.42987,-10.874424
14.783745,50.851784
17.466389,61.36169
-1.8120455,5.246526
-5.856328,-20.647657
-15.832288,9.104065
-11.686309,14.03677
12.251744,-90.86951
52.05071,-70.15427
19.101639,-28.063683
7.517969,-86.048874
1.7856296,27.30989
-6.567038,-18.833237
-43.30756,63.490707
4.845171,96.58326
-52.3656,15.225372
81.47164,-21.883368
-46.22191,63.891052
-90.02938,3.5695963
-5.754368,95.954346
-13.559247,59.74723
58.371136,38.34108
-31.56175,-59.556416
21.869083,35.9024
-46.647545,15.515204
12.569879,-91.51587
-46.147224,-13.855499
82.08279,-22.40062
-1.9109336,-42.607628
-48.156197,65.20391
7.069995,8.923132
-10.313504,0.9829615
5.3836436,96.96248
4.108209,61.102997
0.21373586,41.528187
-6.327975,-21.157396
-78.72037,18.474377
38.066334,21.69846
33.997337,0.6839874
42.359592,-3.1247833
-51.65392,19.920164
-44.117626,8.332486
13.524472,-67.7658
-22.003935,-81.814545
30.599829,-63.750786
-43.859146,45.853336
5.1483536,-44.8463
30.28501,42.55237
-23.767593,8.047724
50.532223,-32.229813
11.765469,-19.301052
13.43188,-91.135635
-17.745714,12.486474
49.948837,-29.92017
14.4716215,-67.269005
-17.802843,27.256987
-42.274178,61.449512
4.6022153,97.26526
34.363346,-76.434044
-14.233962,-43.780117
14.293316,-5.4647064
16.077534,79.623535
49.339413,69.3708
-54.492874,11.969778
-9.232061,80.65143
-52.334488,20.005814
32.4501,-19.950834
-45.308914,63.14333
-33.249607,64.21539
-42.79084,62.85997
-46.185204,46.447647
-9.228026,80.65993
-53.23335,14.745455
68.36189,19.449738
-67.09804,-43.727955
-9.280669,4.4818954
6.2591352,5.3689747
26.73144,-11.613142
