isAdult,releaseYear,runtimeMinutes,studio,lifetimeGross,nrOfLanguages,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
0,0.7979797979797993,0.20903954802259886,0.13830954994511527,0.11858335703003664,0.18875502008032127,0.004729996058336618,0.4038461538461539,0.3333333333333333,1,0.10187087465501815,0.22179761918118684,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5353535353535364,0.12429378531073446,0.25576289791437984,0.04459794942864394,0.12449799196787147,0.06582577847851792,0.3076923076923077,0.3333333333333333,1,0.0030594566826925565,0.07606054146237477,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7575757575757578,0.12429378531073446,0.5181119648737651,2.4037837210010398e-05,0.08835341365461846,0.0,0.4038461538461539,0.4,1,0.000999477678963908,0.1685556889452367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.8181818181818201,0.10451977401129944,0.34687156970362243,0.2057738411337974,0.25301204819277107,0.007094994087504926,0.42307692307692313,0.43333333333333335,2,0.17959431342365062,0.25539611125447387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9696969696969688,0.18079096045197743,0.13501646542261253,0.002080458769746898,0.1004016064257028,0.03074497437918802,0.3653846153846154,0.3333333333333333,1,0.0030570433181693595,0.9876022394506839,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9494949494949516,0.18079096045197743,0.27222832052689355,0.0015621736011250048,0.20080321285140562,0.011824990145841544,0.44230769230769235,0.3333333333333333,2,0.022990399980693084,0.8806381761267377,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9494949494949516,0.014124293785310743,0.27222832052689355,0.0015621736011250048,0.01606425702811245,0.001970831690973591,0.1153846153846154,0.0,2,0.0,0.8806381761267377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8484848484848477,0.19491525423728814,0.6926454445664105,0.1844624173011634,0.20080321285140562,0.022861647615293655,0.3653846153846154,0.3333333333333333,1,0.06749353132116193,0.35755590211939997,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.696969696969699,0.12994350282485875,0.6465422612513722,0.024541458189662146,0.1044176706827309,0.0015766653527788728,0.3653846153846154,0.3333333333333333,1,0.0012601210474691563,0.11747915942061507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6060606060606055,0.18644067796610173,0.9253567508232712,0.027265630524316863,0.1044176706827309,0.029168309026409146,0.38461538461538464,0.4,1,0.003415945099404761,0.07990216427874205,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.5353535353535364,0.22881355932203393,0.9121844127332602,0.02446589620208973,0.2369477911646586,0.010248324793062672,0.42307692307692313,0.3333333333333333,2,0.03907340592963664,0.07606054146237477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.9494949494949516,0.07344632768361584,0.5949506037321625,2.5315266559438273e-06,0.012048192771084338,0.0063066614111154905,0.3653846153846154,0.3333333333333333,1,0.00021341037712268337,0.8806381761267377,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8585858585858581,0.12994350282485875,0.5005488474204172,0.00017620592127514636,0.024096385542168672,0.00039416633819471815,0.2692307692307693,0.23333333333333334,2,0.0003799325292232586,0.3940917097689865,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5353535353535364,0.23728813559322035,0.6926454445664105,0.03223863498318809,0.25301204819277107,0.0737091052424123,0.3461538461538462,0.3333333333333333,2,0.023898514574135974,0.07606054146237477,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.8686868686868685,0.11864406779661019,0.35016465422612514,0.011012550430708755,0.17670682730923695,0.01891998423334647,0.3461538461538462,0.3333333333333333,2,0.04188118316919581,0.44044923649990464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.9797979797979792,0.37570621468926557,0.5565312843029638,1.49616725172717e-05,0.08835341365461846,0.004729996058336618,0.38461538461538464,0.4666666666666667,2,0.0007081501043780155,1.0000000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7171717171717198,0.3163841807909604,0.9253567508232712,0.07360697353138274,0.2329317269076305,0.0043358297201418995,0.42307692307692313,0.3333333333333333,2,0.11392114848569994,0.12211738042612394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8686868686868685,0.14689265536723164,0.854006586169045,1.0374592880787309e-05,0.0642570281124498,0.0007883326763894363,0.4807692307692308,0.5333333333333333,1,0.0016928028298422864,0.44044923649990464,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8686868686868685,0.23446327683615822,0.6926454445664105,0.045071517570422985,0.2289156626506024,0.005912495072920772,0.44230769230769235,0.36666666666666664,2,0.09853663918304162,0.44044923649990464,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8989898989898997,0.17231638418079095,0.6542261251372119,0.002111556883142057,0.14457831325301204,0.007883326763894362,0.3461538461538462,0.3333333333333333,1,0.014815300041544346,0.5731894220736237,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.7171717171717198,0.19491525423728814,0.34687156970362243,0.0004928089109663626,0.06024096385542167,0.0023649980291683085,0.4038461538461539,0.3333333333333333,1,0.0004923263627321354,0.12211738042612394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.7272727272727266,0.22316384180790963,0.34687156970362243,0.0212618444080483,0.08433734939759036,0.031533307055577456,0.3653846153846154,0.3333333333333333,1,0.0016810807735867595,0.1314050421299465,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5353535353535364,0.18644067796610173,0.9253567508232712,0.008749432096617271,0.19277108433734938,0.03113914071738274,0.3653846153846154,0.3333333333333333,2,0.006606757765431311,0.07606054146237477,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8686868686868685,0.15819209039548024,0.6201975850713501,8.972453761995194e-05,0.0,0.0007883326763894363,0.2884615384615385,0.3333333333333333,1,8.619159011416938e-06,0.44044923649990464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8686868686868685,0.12994350282485875,0.6201975850713501,8.972453761995194e-05,0.0,0.00039416633819471815,0.3269230769230769,0.3333333333333333,0,4.826729046393485e-06,0.44044923649990464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.8383838383838409,0.12146892655367234,0.4445664105378705,3.535737782873066e-05,0.036144578313253004,0.00039416633819471815,0.3269230769230769,0.0,2,0.0004216492588385166,0.3238564328108696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.959595959595962,0.16384180790960454,0.3172338090010977,7.50883471013016e-05,0.10843373493975902,0.06148994875837603,0.38461538461538464,0.3333333333333333,2,0.0013156284315026814,0.9339900593521749,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5353535353535364,0.2570621468926554,0.5433589462129528,0.03137008102015736,0.13253012048192772,0.03113914071738274,0.5,0.0,2,0.001874149935442499,0.07606054146237477,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.5353535353535364,0.20056497175141244,0.9121844127332602,0.025315182564083792,0.1566265060240964,0.0035474970437524636,0.3076923076923077,0.3333333333333333,2,0.009945819966454232,0.07606054146237477,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5353535353535364,0.3418079096045198,0.34687156970362243,0.13532576489380865,0.20481927710843373,0.029168309026409146,0.4038461538461539,0.3333333333333333,2,0.016697034836916893,0.07606054146237477,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.6565656565656575,0.16949152542372883,0.13830954994511527,0.025033131996740843,0.12449799196787147,0.011824990145841544,0.3653846153846154,0.3333333333333333,1,0.0027119321913522255,0.09512055559918771,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9797979797979792,0.16666666666666666,0.7947310647639957,0.002370472563335685,0.08032128514056223,0.001970831690973591,0.42307692307692313,0.3333333333333333,2,0.0029480971482650498,1.0000000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.5353535353535364,0.17514124293785313,0.34687156970362243,0.10064657139018389,0.20883534136546184,0.0043358297201418995,0.38461538461538464,0.3333333333333333,2,0.05837446108708281,0.07606054146237477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.15819209039548024,0.25576289791437984,0.04299270487630352,0.09638554216867469,0.08947575877020102,0.3076923076923077,0.3333333333333333,1,0.0022692521845258514,0.07680777300317518,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5454545454545467,0.20903954802259886,0.34687156970362243,0.001749819223039868,0.0682730923694779,0.017737485218762318,0.3269230769230769,0.3333333333333333,1,0.00048267290463934853,0.07680777300317518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.6161616161616159,0.20338983050847456,0.9538968166849616,0.04295561042788,0.15261044176706828,0.022861647615293655,0.3653846153846154,0.3333333333333333,1,0.0011098029143100448,0.08683593443211526,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.8888888888888893,0.20056497175141244,0.9538968166849616,0.01755958466831068,0.1686746987951807,0.0031533307055577452,0.46153846153846156,0.3333333333333333,1,0.03292449789089179,0.5003982990945708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.8585858585858581,0.16384180790960454,0.49396267837541163,0.008196241025196994,0.12449799196787147,0.01931415057154119,0.3269230769230769,0.23333333333333334,1,0.013088365342016848,0.3940917097689865,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.7676767676767682,0.16101694915254236,0.7398463227222832,0.00010060193602549123,0.028112449799196786,0.0043358297201418995,0.3461538461538462,0.3333333333333333,1,0.00018445000284432247,0.18131023572574584,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7676767676767682,0.16101694915254236,0.7398463227222832,0.00010060193602549123,0.0,0.0011824990145841545,0.2692307692307693,0.3333333333333333,1,1.0342990813700326e-05,0.18131023572574584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.787878787878789,0.20338983050847456,0.6926454445664105,0.11981678331313478,0.18875502008032127,0.016160819865983445,0.3653846153846154,0.3333333333333333,1,0.02206435753650645,0.2131741632914091,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.5454545454545467,0.22881355932203393,0.9538968166849616,0.05833002328445721,0.2570281124497992,0.0737091052424123,0.38461538461538464,0.3333333333333333,2,0.09437737781049227,0.07680777300317518,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.24011299435028247,0.9253567508232712,0.016565666472112037,0.15261044176706828,0.019708316909735908,0.3269230769230769,0.3333333333333333,1,0.007723111240590033,0.07680777300317518,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5454545454545467,0.14971751412429377,0.13830954994511527,0.023331958916570195,0.1044176706827309,0.020890815924320065,0.3076923076923077,0.3333333333333333,1,0.003926199312880643,0.07680777300317518,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9292929292929308,0.16949152542372883,0.4763995609220637,1.664974582194945e-05,0.0642570281124498,0.011430823807646826,0.3076923076923077,0.3333333333333333,1,0.0005409384195565269,0.7848556586520661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9696969696969688,0.19491525423728814,0.7947310647639957,0.000721906240318551,0.004016064257028112,0.005124162396531335,0.1153846153846154,0.06666666666666667,1,6.205794488220195e-06,0.9876022394506839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.9696969696969688,0.19491525423728814,0.7947310647639957,0.000721906240318551,0.11244979919678713,0.0023649980291683085,0.44230769230769235,0.3333333333333333,2,0.002781230229804018,0.9876022394506839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.25988700564971756,0.22283205268935236,0.045497399682898634,0.1004016064257028,0.009854158454867954,0.3461538461538462,0.36666666666666664,1,0.002058255171926365,0.07680777300317518,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.17796610169491525,0.9253567508232712,0.024081993101221215,0.11244979919678713,0.015766653527788728,0.3076923076923077,0.3333333333333333,2,0.002282353306223205,0.07680777300317518,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.959595959595962,0.23728813559322035,0.924259055982437,4.2965957022309295e-06,0.024096385542168672,0.005518328734726054,0.3653846153846154,0.3333333333333333,1,0.0011573806720530664,0.9339900593521749,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.7575757575757578,0.2853107344632768,0.34687156970362243,0.35717764096907384,0.24899598393574296,0.0130074891604257,0.3653846153846154,0.3333333333333333,2,0.20938074790166575,0.1685556889452367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.9494949494949516,0.14406779661016952,0.13830954994511527,0.41584891288015013,0.3012048192771084,0.005124162396531335,0.38461538461538464,0.3333333333333333,2,0.27207064952258475,0.8806381761267377,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.21751412429378533,0.6926454445664105,0.018316420143470527,0.1004016064257028,0.009459992116673236,0.3269230769230769,0.3333333333333333,1,0.00031339262165511986,0.07680777300317518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5454545454545467,0.22598870056497175,0.9253567508232712,0.3033164738596663,0.34538152610441764,0.03113914071738274,0.3461538461538462,0.3333333333333333,2,0.22827497875377303,0.07680777300317518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.5454545454545467,0.11581920903954804,0.9121844127332602,0.02347631659927056,0.1646586345381526,0.026803310997240835,0.3461538461538462,0.3333333333333333,2,0.014130249283316928,0.07680777300317518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5454545454545467,0.20903954802259886,0.34687156970362243,0.028513684831718625,0.11244979919678713,0.0130074891604257,0.3653846153846154,0.3333333333333333,1,0.0004557811285237277,0.07680777300317518,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8080808080808097,0.14406779661016952,0.09110867178924259,0.006198423184841987,0.08835341365461846,0.02640914465904612,0.3653846153846154,0.3333333333333333,1,0.006687433093778173,0.24572473605672676,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9292929292929308,0.14124293785310735,0.2623490669593853,0.0003536146093624024,0.14056224899598393,0.02443831296807253,0.3653846153846154,0.3333333333333333,1,0.005769665042242498,0.7848556586520661,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7777777777777786,0.13276836158192093,0.5861690450054885,1.8001837708695485e-05,0.05220883534136546,0.00039416633819471815,0.38461538461538464,0.3333333333333333,1,7.757243110275244e-05,0.20170090542920938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5454545454545467,0.327683615819209,0.6926454445664105,0.011647415318342225,0.10843373493975902,0.10484824595979503,0.3653846153846154,0.3333333333333333,2,0.009877556227083811,0.07680777300317518,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9292929292929308,0.19209039548022597,0.20197585071350166,0.0003169459707220216,0.07228915662650602,0.0063066614111154905,0.42307692307692313,0.3333333333333333,1,0.005767596444079758,0.7848556586520661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5454545454545467,0.25141242937853103,0.9121844127332602,0.12713770524945872,0.285140562248996,0.007489160425699646,0.44230769230769235,0.3333333333333333,2,0.370781395717657,0.07680777300317518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9797979797979792,0.18644067796610173,0.6926454445664105,0.025320833584877057,0.17670682730923695,0.005912495072920772,0.4038461538461539,0.3333333333333333,1,0.03684931813833061,1.0000000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.7272727272727266,0.18926553672316385,0.3918770581778266,0.021336792762892128,0.09638554216867469,0.05557745368545526,0.38461538461538464,0.3333333333333333,1,0.0016831493717494996,0.1314050421299465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5454545454545467,0.23163841807909605,0.5433589462129528,0.0007233901582477494,0.1646586345381526,0.016160819865983445,0.3269230769230769,0.3333333333333333,2,0.009063562850045595,0.07680777300317518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.9696969696969688,0.18361581920903955,0.6443468715697036,7.981891880169433e-05,0.08032128514056223,0.037445802128498226,0.3653846153846154,0.3333333333333333,2,0.0021837501271325956,0.9876022394506839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5454545454545467,0.15819209039548024,0.34687156970362243,0.13170033757138,0.1606425702811245,0.001970831690973591,0.3269230769230769,0.3333333333333333,2,0.05771664687133147,0.07680777300317518,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0.8181818181818201,0.15254237288135594,0.5433589462129528,0.02215462169803018,0.12048192771084336,0.003941663381947181,0.44230769230769235,0.3333333333333333,0,0.010249903896377022,0.25539611125447387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.5454545454545467,0.18644067796610173,0.22283205268935236,0.05763908449809351,0.12449799196787147,0.006700827749310209,0.3653846153846154,0.3333333333333333,1,0.0049139549355890245,0.07680777300317518,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8484848484848477,0.17796610169491525,0.35236004390779363,3.8219052891878216e-05,0.036144578313253004,0.0023649980291683085,0.3269230769230769,0.3333333333333333,1,0.00035304075310763777,0.35755590211939997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.737373737373737,0.18644067796610173,0.9538968166849616,0.06691922724278543,0.18473895582329317,0.18328734726054394,0.3461538461538462,0.3333333333333333,1,0.024113993549421397,0.14167330498490951,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.8383838383838409,0.13841807909604523,0.6926454445664105,0.06939494365208393,0.20080321285140562,0.008671659440283799,0.42307692307692313,0.3333333333333333,1,0.024132610932886055,0.3238564328108696,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.5454545454545467,0.20621468926553674,0.6926454445664105,0.032053770540788326,0.2289156626506024,0.03626330311391407,0.3653846153846154,0.3333333333333333,2,0.021666841922899898,0.07680777300317518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.5454545454545467,0.18926553672316385,0.22283205268935236,0.03995781855958856,0.12449799196787147,0.04887662593614505,0.38461538461538464,0.3333333333333333,1,0.007846192831273066,0.07680777300317518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.8181818181818201,0.12711864406779663,0.7859495060373216,0.0006982965460959745,0.14859437751004015,0.01694915254237288,0.38461538461538464,0.3333333333333333,1,0.006186487572034621,0.25539611125447387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5555555555555571,0.2655367231638418,0.9538968166849616,0.08236202748373964,0.2289156626506024,0.0063066614111154905,0.3653846153846154,0.3333333333333333,2,0.04358570805529363,0.07791403471372955,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.9191919191919204,0.19491525423728814,0.9253567508232712,0.06650967872695027,0.19277108433734938,0.009854158454867954,0.44230769230769235,0.3333333333333333,2,0.0773021342761544,0.731788755623871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8484848484848477,0.18361581920903955,0.7639956092206367,0.02337966711131435,0.17269076305220882,0.005912495072920772,0.44230769230769235,0.3333333333333333,1,0.028271875856528926,0.35755590211939997,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.16384180790960454,0.6926454445664105,0.03757772269515385,0.11244979919678713,0.027197477335435555,0.3461538461538462,0.3333333333333333,2,0.008664323404636761,0.07791403471372955,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.12429378531073446,0.6926454445664105,0.004130045746914884,0.11244979919678713,0.11824990145841544,0.3653846153846154,0.3333333333333333,1,0.001283909926340667,0.07791403471372955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.13841807909604523,0.6926454445664105,0.003247549721642137,0.1285140562248996,0.007489160425699646,0.3269230769230769,0.3333333333333333,2,0.0067281155243120614,0.07791403471372955,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8080808080808097,0.14406779661016952,0.8408342480790341,0.01581757001362485,0.12449799196787147,0.0,0.38461538461538464,0.3333333333333333,1,0.006797068796403397,0.24572473605672676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8484848484848477,0.23446327683615822,0.6125137211855104,0.01186332887684703,0.09236947791164657,0.013401655498620418,0.38461538461538464,0.3333333333333333,1,0.023955745789971783,0.35755590211939997,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.14689265536723164,0.25576289791437984,0.02551700473527194,0.06024096385542167,0.1517540402049665,0.3269230769230769,0.3333333333333333,1,0.0007481430021909902,0.07791403471372955,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7575757575757578,0.19491525423728814,0.13830954994511527,0.06838726888338442,0.14056224899598393,0.020496649586125345,0.4038461538461539,0.3333333333333333,1,0.02207159763007604,0.1685556889452367,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8585858585858581,0.14124293785310735,0.35016465422612514,0.0005626323825845884,0.02008032128514056,0.03429247142294048,0.3461538461538462,0.3333333333333333,1,0.0002303039287850606,0.3940917097689865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.8686868686868685,0.17514124293785313,0.35016465422612514,0.0005626323825845884,0.11646586345381525,0.007094994087504926,0.3461538461538462,0.3333333333333333,1,0.004662620258816107,0.44044923649990464,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.6161616161616159,0.16384180790960454,0.22283205268935236,0.05496794239717116,0.11244979919678713,0.0914465904611746,0.38461538461538464,0.3333333333333333,1,0.005027727834539728,0.08683593443211526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7474747474747474,0.16666666666666666,0.34687156970362243,0.08129404055071494,0.14859437751004015,0.010642491131257389,0.44230769230769235,0.3333333333333333,1,0.013326943663452868,0.15973027858497235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.8989898989898997,0.18361581920903955,0.4281009879253568,0.00025339181903423,0.17269076305220882,0.04611746156878203,0.46153846153846156,0.36666666666666664,1,0.012334706078058552,0.5731894220736237,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.5555555555555571,0.22316384180790963,0.6926454445664105,0.0021230292486418504,0.1646586345381526,0.007883326763894362,0.3653846153846154,0.3333333333333333,1,0.0033132047239886712,0.07791403471372955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5555555555555571,0.14689265536723164,0.6926454445664105,0.006327773697541406,0.0642570281124498,0.10405991328340558,0.3076923076923077,0.3333333333333333,1,0.0006174765515779094,0.07791403471372955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.22881355932203393,0.6926454445664105,0.02532570531543707,0.18473895582329317,0.015766653527788728,0.3653846153846154,0.3333333333333333,2,0.024287411028731106,0.07791403471372955,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5555555555555571,0.21751412429378533,0.5433589462129528,0.02763657734175639,0.20883534136546184,0.0737091052424123,0.3269230769230769,0.3333333333333333,2,0.05901400268572995,0.07791403471372955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5555555555555571,0.18926553672316385,0.34687156970362243,0.07107279518876197,0.24096385542168675,0.0914465904611746,0.3076923076923077,0.3333333333333333,2,0.04599976211121128,0.07791403471372955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0.8080808080808097,0.11581920903954804,0.5861690450054885,0.005092665174149325,0.08032128514056223,0.012219156484036263,0.4038461538461539,0.3333333333333333,1,0.0015200748832534911,0.24572473605672676,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.8181818181818201,0.16949152542372883,0.9253567508232712,0.03537525950641835,0.14457831325301204,0.006700827749310209,0.44230769230769235,0.3333333333333333,1,0.013798239278197146,0.25539611125447387,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
